method,length,sample_idx,rmse_p,range_p,nrmse_p
guided_diffusion,400,2,0.03235945727192859,2.001194609092895,0.022204422423319648
unguided_diffusion,400,3,0.09079550830559253,2.2850763389157156,0.0412650283029827
guided_diffusion,400,3,0.026010906619097787,2.349008826315839,0.010504805272528747
unguided_diffusion,400,4,0.01614039230696474,1.264090054539768,0.023301291651509484
guided_diffusion,400,4,0.015432985965855314,1.2619881842864216,0.01646837547123156
unguided_diffusion,400,5,0.05693292491744798,2.0966646970731078,0.02763001992851316
guided_diffusion,400,5,0.04256802362240338,2.1122995170669383,0.020010260304099158
unguided_diffusion,400,6,0.06145596615886691,1.7503035899577453,0.13489788938679936
guided_diffusion,400,6,0.05590466895451784,1.7420086866646562,0.13364760088573843
unguided_diffusion,400,7,0.13629786956558657,2.1414809675878677,0.07845720575903978
guided_diffusion,400,7,0.10550809053708905,2.0772147570872233,0.06675143593789241
unguided_diffusion,400,8,0.08199611488752535,1.5577493915145393,0.16701730515363922
guided_diffusion,400,8,0.02567784496610058,1.4763443090595665,0.1563684555111375
unguided_diffusion,400,9,0.006794755154058147,1.8251755864397703,0.004284795465287498
guided_diffusion,400,9,0.008247535109869518,1.8319059449762058,0.005035565060495091
unguided_diffusion,400,10,0.09344278057219617,1.9193692676421967,0.049344276995907765
guided_diffusion,400,10,0.06114428375715077,1.9371147585127686,0.029801381311239005
unguided_diffusion,400,11,0.055452372064291267,1.4385812262837145,0.07462854108105549
guided_diffusion,400,11,0.040457379887414206,1.4039151825540495,0.05927739397670733
unguided_diffusion,400,12,0.027101634708461466,1.7169114138498507,0.01591842575721322
guided_diffusion,400,12,0.02496750995666963,1.717113661888167,0.014635035817266703
unguided_diffusion,400,13,0.03291243261957407,1.8921739588781497,0.01814178671127846
guided_diffusion,400,13,0.017603404863171284,1.9214899248933914,0.009116341460858532
unguided_diffusion,400,14,0.06311093772286239,2.313284646670585,0.026945742703981784
guided_diffusion,400,14,0.04143725408312116,2.3048975720689175,0.017104215330476857
unguided_diffusion,400,15,0.21679065287508661,1.3355900886148424,0.1901134141580044
guided_diffusion,400,15,0.1358277016987425,1.1921760589059391,0.1691429230528013
unguided_diffusion,400,16,0.06347233863269626,1.8607856232908475,0.04387770484346366
guided_diffusion,400,16,0.028197851430641338,1.9116197971132944,0.01710099940223667
unguided_diffusion,400,17,0.03511255110747027,2.1554839904770584,0.01616149622422731
guided_diffusion,400,17,0.045085646479268715,2.1764523402014833,0.020065364472885056
unguided_diffusion,400,18,0.07361552139578188,1.7756552194324113,0.056016333385923246
guided_diffusion,400,18,0.05119077849018847,1.7916915530651503,0.0360485062764767
unguided_diffusion,400,19,0.14372093860105217,1.7139261228421911,0.07684536396374325
guided_diffusion,400,19,0.11155240407697779,1.6951294697314836,0.061426684435787304
unguided_diffusion,450,0,0.027968047569832327,1.7461716874757212,0.1533840920497799
guided_diffusion,450,0,0.044617138988167715,1.7801186099444368,0.1580317927975697
unguided_diffusion,450,1,0.08239207124118696,2.2266522673703903,0.042945989636415945
guided_diffusion,450,1,0.114653859876982,2.196369008062628,0.06922099930765648
unguided_diffusion,450,2,0.03200791244150666,2.250750571360862,0.018916921695591466
guided_diffusion,450,2,0.03947564957328978,2.2694582212061567,0.023577652946148484
unguided_diffusion,450,3,0.1071232108506313,2.5292047923213734,0.04458688695589147
guided_diffusion,450,3,0.026943935621223037,2.627206279340171,0.009800952344687554
unguided_diffusion,450,4,0.016780123324630962,1.4203475343366012,0.021159596827022596
guided_diffusion,450,4,0.01672032871472683,1.4181919588500245,0.014936555637109966
unguided_diffusion,450,5,0.06966178970261418,2.3453042775449577,0.03055951239050826
guided_diffusion,450,5,0.051811612462337675,2.36581666793135,0.021913955799892817
unguided_diffusion,450,6,0.07651924695642871,1.9991031371028478,0.12406271905904936
guided_diffusion,450,6,0.06946158930827312,1.9886873530646119,0.12180679180223514
unguided_diffusion,450,7,0.1613580201229394,2.43155011863309,0.08088488928062136
guided_diffusion,450,7,0.12521942251305537,2.3546140587033357,0.06912272434344711
unguided_diffusion,450,8,0.09862466877755716,1.7660454341729654,0.18224667455437515
guided_diffusion,450,8,0.032730938337008256,1.6638882995125177,0.23423499180179055
unguided_diffusion,450,9,0.006757337882775202,2.0550660048475446,0.0038191154363687425
guided_diffusion,450,9,0.010268792860198545,2.063771536808821,0.0058810981389413345
unguided_diffusion,450,10,0.11521828086903148,2.140712772490441,0.05614701117945298
guided_diffusion,450,10,0.07669414447563215,2.1667291454824693,0.03422588662747095
unguided_diffusion,450,11,0.07176491915474249,1.630386721642125,0.08387051759395507
guided_diffusion,450,11,0.053297874211435774,1.5860552889888122,0.06934477887499621
unguided_diffusion,450,12,0.032411719435840265,1.9371576240003676,0.016941319627531204
guided_diffusion,450,12,0.030490830808719376,1.9376962693654451,0.015909327171906528
unguided_diffusion,450,13,0.03641159237556984,2.1058469273487197,0.018474118295240986
guided_diffusion,450,13,0.018789837008213805,2.1406445286140254,0.008860024855396135
unguided_diffusion,450,14,0.0762493301846124,2.592188879414398,0.02897100004512763
guided_diffusion,450,14,0.05086492195615092,2.581594497578843,0.018827518318062383
unguided_diffusion,450,15,0.24975522092112348,1.525317295244121,0.18650445724690382
guided_diffusion,450,15,0.1575262503415478,1.3650397723539893,0.16674748239763185
unguided_diffusion,450,16,0.07880488684013921,2.0815782830573926,0.048592611758034615
guided_diffusion,450,16,0.03541122446882645,2.142214573834436,0.018962575303686034
unguided_diffusion,450,17,0.03956996155934689,2.4211911105053345,0.016264197843658706
guided_diffusion,450,17,0.05813268293544702,2.4443928080620636,0.02306194028243616
unguided_diffusion,450,18,0.08929087220091565,1.9716338810751564,0.06720944914979654
guided_diffusion,450,18,0.0642146979772225,1.9923395379707165,0.04464342877278501
unguided_diffusion,450,19,0.1733948447689887,1.9102296310047004,0.0812561135683582
guided_diffusion,450,19,0.13566504389143427,1.8886406178084345,0.06584610402451394
unguided_diffusion,500,0,0.035363594538553596,1.9427661585105245,0.17872397435849577
guided_diffusion,500,0,0.05544321019114015,1.98429681358749,0.17254054498943736
unguided_diffusion,500,1,0.09387854691691234,2.4864636430829536,0.044457299595185656
guided_diffusion,500,1,0.13321760157463094,2.4498737729987123,0.07332660284073046
unguided_diffusion,500,2,0.0361561505911425,2.5209511786821515,0.018770074192591496
guided_diffusion,500,2,0.04561690731811117,2.5440402788054945,0.02382658841438419
unguided_diffusion,500,3,0.12450065662190164,2.7514911455994677,0.04872444234766766
guided_diffusion,500,3,0.02768102623820977,2.8938742370514876,0.00920961814910927
unguided_diffusion,500,4,0.018000489178479483,1.56937419594339,0.020069956374329092
guided_diffusion,500,4,0.01837043330909029,1.5672504586677263,0.014087781829359386
unguided_diffusion,500,5,0.08413555412613379,2.5879474952203387,0.0338745734121046
guided_diffusion,500,5,0.06210276102542852,2.614079316711302,0.023977028034399658
unguided_diffusion,500,6,0.0941181797201641,2.2567666105293016,0.11664242984844915
guided_diffusion,500,6,0.08552445244373787,2.2440132603030647,0.11383298539458427
unguided_diffusion,500,7,0.18926767986568724,2.727277140046167,0.08318234958260966
guided_diffusion,500,7,0.1470912374636743,2.6368295529762897,0.07130924252328376
unguided_diffusion,500,8,0.11673732747697835,1.9751975208939936,0.19719905735463036
guided_diffusion,500,8,0.039701922897795526,1.8526920494580936,0.31397958837924694
unguided_diffusion,500,9,0.0068491261305734215,2.28602809816168,0.003505299599278682
guided_diffusion,500,9,0.011906028188393522,2.296935031161937,0.006310071745389126
unguided_diffusion,500,10,0.14017484323287052,2.353582187050161,0.06422311166915101
guided_diffusion,500,10,0.09442231310271725,2.389877563669917,0.03911103694604379
unguided_diffusion,500,11,0.09116368100988066,1.8243825756589196,0.09262761323299322
guided_diffusion,500,11,0.06854192378995229,1.7695975239370263,0.07874367411618698
unguided_diffusion,500,12,0.03884749960831718,2.1619330881311942,0.018219934408114345
guided_diffusion,500,12,0.037182495300913936,2.1628810362598725,0.017409722000166574
unguided_diffusion,500,13,0.041878855033144,2.3145746802646046,0.02019138263297021
guided_diffusion,500,13,0.02163592738592354,2.355360531919755,0.009712454932323204
unguided_diffusion,500,14,0.09027253667517987,2.8666093291943926,0.030941316911777945
guided_diffusion,500,14,0.06079065231078449,2.853068188067548,0.020442579503793374
unguided_diffusion,500,15,0.28393603853690697,1.7163994143523755,0.18415472388102616
guided_diffusion,500,15,0.18061080040063227,1.5389154808868897,0.16682967831487502
unguided_diffusion,500,16,0.09515829461485521,2.2984481027825723,0.05323707546022181
guided_diffusion,500,16,0.042704579990238384,2.369390271364114,0.020561434981919178
unguided_diffusion,500,17,0.04456691913865266,2.6817457643627676,0.01656096296058274
guided_diffusion,500,17,0.07217204282114048,2.7079760408383255,0.025849226595081418
unguided_diffusion,500,18,0.10576097138856205,2.16460864714309,0.08011464666702607
guided_diffusion,500,18,0.07774384568912361,2.1875067414036367,0.054320517354991375
unguided_diffusion,500,19,0.20577191107522383,2.102276997738023,0.08557972189159795
guided_diffusion,500,19,0.16185124902780004,2.0781429414067243,0.06992090817228301
unguided_diffusion,550,0,0.044335212095980625,2.1355658653719107,0.22093947692882798
guided_diffusion,550,0,0.06823692061224405,2.1855617025807095,0.1948707548038954
unguided_diffusion,550,1,0.10695189031579623,2.7447140628134363,0.04657955617769083
guided_diffusion,550,1,0.15392131405817597,2.7010637479889077,0.07839151030230371
unguided_diffusion,550,2,0.03970836102044777,2.7940151827112274,0.018344812438601074
guided_diffusion,550,2,0.051374835130499896,2.8219414104994,0.023796717308691765
unguided_diffusion,550,3,0.14295208549432276,2.947419385137188,0.05404587770437988
guided_diffusion,550,3,0.028068369515190605,3.143771466919457,0.008680404322448827
unguided_diffusion,550,4,0.019787467649655204,1.708342341526567,0.019471215328674855
guided_diffusion,550,4,0.020492983537733666,1.706324959235923,0.013718561985687333
unguided_diffusion,550,5,0.10057581324475907,2.824238167355803,0.037687362463568706
guided_diffusion,550,5,0.07378347496070414,2.8567856627160673,0.02634176019703796
unguided_diffusion,550,6,0.1145658216473922,2.522336585995966,0.111883799910114
guided_diffusion,550,6,0.10422667545591739,2.5070357488679824,0.1087463324859418
unguided_diffusion,550,7,0.21800199479102908,3.02692886582011,0.08459276577850655
guided_diffusion,550,7,0.16956773596322808,2.922180327373997,0.07267878030719453
unguided_diffusion,550,8,0.1365742985362059,2.180818974230613,0.21814360306011082
guided_diffusion,550,8,0.04729827522781036,2.0421727138179713,0.40398142095022854
unguided_diffusion,550,9,0.006941974749959498,2.517338203052734,0.0032334551626331115
guided_diffusion,550,9,0.013965395145827736,2.5306631963484283,0.00689572568220748
unguided_diffusion,550,10,0.16677918630301924,2.558569307687796,0.07317497563138148
guided_diffusion,550,10,0.11329898704820289,2.6073861555817412,0.044202389262696457
unguided_diffusion,550,11,0.11287562480313458,2.020998070146939,0.09968614442213801
guided_diffusion,550,11,0.08587997335770829,1.9552092132058905,0.08688029336059651
unguided_diffusion,550,12,0.046931378420363996,2.3881552345153714,0.019915596417011173
guided_diffusion,550,12,0.045447025185993,2.3896127061927723,0.019253672078230415
unguided_diffusion,550,13,0.04925246489080776,2.5151431859902145,0.023084819154655125
guided_diffusion,550,13,0.025999172757713837,2.562378290605688,0.011443308498145795
unguided_diffusion,550,14,0.1057759337619173,3.135658952993372,0.03306576872955166
guided_diffusion,550,14,0.07155878178336471,3.1182878208587894,0.02210059109356463
unguided_diffusion,550,15,0.3207273102394311,1.9092963256725959,0.1831510024020244
guided_diffusion,550,15,0.20646545210912884,1.7142480750035916,0.16919969779072966
unguided_diffusion,550,16,0.11355034359482859,2.51169145686589,0.058191462007178556
guided_diffusion,550,16,0.0509291552405887,2.593382807086607,0.02227666391107469
unguided_diffusion,550,17,0.04879897684534574,2.9390730192829704,0.016513918548384566
guided_diffusion,550,17,0.08793977059570142,2.969190785639576,0.028740289831073577
unguided_diffusion,550,18,0.12345899422809374,2.3572155291867145,0.09446384491811456
guided_diffusion,550,18,0.09222415842405092,2.3797821922865445,0.06530263457968197
unguided_diffusion,550,19,0.24078112724147685,2.287751261096222,0.08991155726173672
guided_diffusion,550,19,0.18983487283675682,2.261351795982641,0.07367700309608824
unguided_diffusion,600,0,0.055269998206944164,2.3244819822622746,0.27000809599540326
guided_diffusion,600,0,0.0832649047218701,2.383839967853469,0.21803074375117829
unguided_diffusion,600,1,0.12117982773280367,3.000579343576881,0.049070632719006226
guided_diffusion,600,1,0.17641769285449527,2.949070859086074,0.08429174734886576
unguided_diffusion,600,2,0.04422292788118918,3.066846062765699,0.018462535382667705
guided_diffusion,600,2,0.05819097248149344,3.1000190565132386,0.024244057977235684
unguided_diffusion,600,3,0.16193475166845306,3.1220014926807758,0.06036166635709713
guided_diffusion,600,3,0.028628856375536093,3.371816914239805,0.008383367035961936
unguided_diffusion,600,4,0.021362052290136362,1.8383750651470663,0.019030127215490484
guided_diffusion,600,4,0.02329091630989209,1.8365407318176974,0.013839694778879676
unguided_diffusion,600,5,0.1192628352573114,3.054898395002232,0.04207453749867431
guided_diffusion,600,5,0.08679408291756524,3.094703251426234,0.02895996288765813
unguided_diffusion,600,6,0.13773343796179835,2.796579879437127,0.10869319798128939
guided_diffusion,600,6,0.12557698533847433,2.77852676834938,0.10538615356179278
unguided_diffusion,600,7,0.2489610770650803,3.328433630417127,0.08614427559399145
guided_diffusion,600,7,0.1934666976005828,3.208530559685446,0.07405827963180626
unguided_diffusion,600,8,0.16005512121610901,2.3811461746166,0.2502627463994919
guided_diffusion,600,8,0.05751900707000095,2.2396591600853726,0.4122372375529808
unguided_diffusion,600,9,0.007237012635434814,2.7485221218779485,0.0031366923050482258
guided_diffusion,600,9,0.016968716740870315,2.7644267207637605,0.007836003769424579
unguided_diffusion,600,10,0.19549689840237802,2.753287968308524,0.08369112454750782
guided_diffusion,600,10,0.1335428162878939,2.817111251051094,0.04975247282394252
unguided_diffusion,600,11,0.13809050079756116,2.2228078017962822,0.10603663565977545
guided_diffusion,600,11,0.10570235013819203,2.145868069715365,0.09392030493290027
unguided_diffusion,600,12,0.057637756888129145,2.612182168493361,0.022353416447875304
guided_diffusion,600,12,0.05638919899517897,2.614293206702704,0.021832787126149653
unguided_diffusion,600,13,0.05399525433985155,2.7111237027147084,0.02484765385210852
guided_diffusion,600,13,0.027622030006333547,2.765314204757479,0.011847073702547138
unguided_diffusion,600,14,0.12295274028479619,3.397729048945249,0.03540510769628178
guided_diffusion,600,14,0.08364248939616721,3.3756033056581636,0.02395664555816925
unguided_diffusion,600,15,0.3587922855512425,2.1058594342983277,0.1821952991496698
guided_diffusion,600,15,0.2335195789675559,1.89256482095208,0.1715538428965556
unguided_diffusion,600,16,0.13389558741596078,2.7212358785152997,0.06333326888747068
guided_diffusion,600,16,0.06032704406691051,2.8140219534163786,0.024155514058952082
unguided_diffusion,600,17,0.05407027600552306,3.191599977789286,0.01681208829859801
guided_diffusion,600,17,0.10434299645209412,3.226541243253486,0.03139785896116168
unguided_diffusion,600,18,0.14246935948870595,2.550553423005113,0.11044922481595316
guided_diffusion,600,18,0.10763291879868146,2.5727152690089663,0.07735433684877274
unguided_diffusion,600,19,0.28077838820360124,2.466097442322771,0.09519162824224496
guided_diffusion,600,19,0.22205861484061398,2.4377200614695425,0.07815829505162183
unguided_diffusion,650,0,0.06718394330885304,2.509603490156794,0.3259588930048681
guided_diffusion,650,0,0.09979339988566356,2.579159686814084,0.24164510333514366
unguided_diffusion,650,1,0.13595943611122416,3.255741248166928,0.051424478160239234
guided_diffusion,650,1,0.20026485683101056,3.1960260920055603,0.09020648427957738
unguided_diffusion,650,2,0.05029966753465637,3.335200442539179,0.019130641489832612
guided_diffusion,650,2,0.06688557897546477,3.374002712260245,0.025270576458303096
unguided_diffusion,650,3,0.18156459103597947,3.2852090989827523,0.06727450461558203
guided_diffusion,650,3,0.029877352289863,3.5774562455517045,0.008428966396080617
unguided_diffusion,650,4,0.0234030688086531,1.960991342228386,0.018916147961631154
guided_diffusion,650,4,0.02691357854317381,1.959142289041332,0.01439385724009123
unguided_diffusion,650,5,0.1400202376764128,3.280079721938448,0.04697760998213518
guided_diffusion,650,5,0.10116404618724822,3.327965428659851,0.03183292943835859
unguided_diffusion,650,6,0.16420255410640186,3.0787287803393415,0.10717554063950224
guided_diffusion,650,6,0.15010473603986318,3.0577291460752662,0.1038311239009676
unguided_diffusion,650,7,0.2815994495673651,3.630701080172866,0.0877152016930078
guided_diffusion,650,7,0.2189809804702312,3.494723636823483,0.07559777895664478
unguided_diffusion,650,8,0.18681109573021706,2.577390667947368,0.2921734772038113
guided_diffusion,650,8,0.06965152108523477,2.458457243502913,0.29276491302832064
unguided_diffusion,650,9,0.007737195710675757,2.979798006902366,0.003143598601729429
guided_diffusion,650,9,0.020381736348261178,2.9983863771419537,0.008752936627651172
unguided_diffusion,650,10,0.22535696888109066,2.94005125347346,0.09569566973914219
guided_diffusion,650,10,0.15432552763514001,3.0206186209664403,0.05566075759536804
unguided_diffusion,650,11,0.16488614977349839,2.430107853493039,0.1104647349709657
guided_diffusion,650,11,0.12762350717041124,2.3423102898489554,0.09971247236810667
unguided_diffusion,650,12,0.07022006092185752,2.830840625963083,0.025153309811871815
guided_diffusion,650,12,0.06925633880999944,2.833810060497551,0.02476628551374384
unguided_diffusion,650,13,0.05934170993648322,2.905947292887808,0.02708226584785536
guided_diffusion,650,13,0.029743732588184094,2.9676552285809574,0.012549126636148246
unguided_diffusion,650,14,0.14235234451798173,3.6502747693324515,0.03813586697876163
guided_diffusion,650,14,0.09735038087023302,3.622504818454845,0.026109299781099826
unguided_diffusion,650,15,0.3992931317566481,2.3034851716684135,0.1825521264562122
guided_diffusion,650,15,0.26262442160970206,2.0701895972136035,0.1760124549102263
unguided_diffusion,650,16,0.1560633806968035,2.9261610233144744,0.06859206690956515
guided_diffusion,650,16,0.07047318561175313,3.0302687639671073,0.0260020565464507
unguided_diffusion,650,17,0.059357370869825364,3.438827714193932,0.017064267885582296
guided_diffusion,650,17,0.12213026149334483,3.480037327343092,0.03409244156691828
unguided_diffusion,650,18,0.1620541187994944,2.745640403724181,0.1272226987888929
guided_diffusion,650,18,0.12353616518500299,2.767264712626938,0.0900718158254832
unguided_diffusion,650,19,0.32573468084165347,2.6361172477591333,0.10128595114080603
guided_diffusion,650,19,0.2585399408695274,2.606096086509868,0.08331376694332127
unguided_diffusion,700,0,0.08014374198694323,2.6905431869937195,0.39080881473544044
guided_diffusion,700,0,0.1177645080503794,2.7680082892909894,0.2726021397599942
unguided_diffusion,700,1,0.15142283835561554,3.51115786682616,0.053341841492188624
guided_diffusion,700,1,0.2253098393428747,3.4437468022179787,0.09517480401692673
unguided_diffusion,700,2,0.057592070923664175,3.5988481643644135,0.02012395719920654
guided_diffusion,700,2,0.0769951346671253,3.6436792830199285,0.026620352413304047
unguided_diffusion,700,3,0.20241978483485842,3.437459889934104,0.07499095171497061
guided_diffusion,700,3,0.031152139006732058,3.762874384558311,0.00855245425442768
unguided_diffusion,700,4,0.02583476615312395,2.086327702436384,0.019125244939178523
guided_diffusion,700,4,0.030777161721118107,2.083778077778192,0.0150259096061636
unguided_diffusion,700,5,0.16294026729115285,3.498555758489951,0.052438193176968954
guided_diffusion,700,5,0.11716576413512818,3.5553531695327814,0.03504433324555932
unguided_diffusion,700,6,0.19448352013726514,3.367523122400533,0.10714877713835973
guided_diffusion,700,6,0.17832087223745982,3.343431860251338,0.10385351370218114
unguided_diffusion,700,7,0.3159603006913089,3.932378394104892,0.08928957626248417
guided_diffusion,700,7,0.245936827719501,3.779128246672187,0.07717495255401725
unguided_diffusion,700,8,0.21810070183884722,2.771924639674657,0.3467650977866721
guided_diffusion,700,8,0.08528356805774716,2.685176247817339,0.24007058361687136
unguided_diffusion,700,9,0.00860868043374636,3.2097385483100527,0.0033140872573141785
guided_diffusion,700,9,0.024473620136200375,3.231103506029179,0.009756373919528919
unguided_diffusion,700,10,0.25642589374025837,3.126096375721712,0.10883035801675651
guided_diffusion,700,10,0.17569130566829472,3.2196985833084315,0.06207081649747748
unguided_diffusion,700,11,0.19540082269497974,2.6374711498741363,0.1154393819922634
guided_diffusion,700,11,0.15305599815577364,2.539322763997699,0.10613206854417419
unguided_diffusion,700,12,0.08455420662977446,3.040157947031458,0.028274950810290727
guided_diffusion,700,12,0.0839525619090065,3.0442607825338777,0.02802393625997403
unguided_diffusion,700,13,0.06558998131078041,3.101185370561818,0.0299406366840651
guided_diffusion,700,13,0.03232273954356163,3.1709506256661864,0.013536210223631722
unguided_diffusion,700,14,0.16235866965588622,3.8909435255972937,0.04085793760287757
guided_diffusion,700,14,0.11139239163624877,3.856661672646846,0.028244125341614763
unguided_diffusion,700,15,0.44373936118346274,2.5036274665209715,0.18434772911387873
guided_diffusion,700,15,0.2948475580887662,2.2496092095415126,0.18236909871295523
unguided_diffusion,700,16,0.17966509971518044,3.125218011310609,0.07391697431315564
guided_diffusion,700,16,0.08106918504370646,3.2408030429296137,0.027744934784075175
unguided_diffusion,700,17,0.063842236582465,3.6823782715270035,0.01707127945783922
guided_diffusion,700,17,0.14236970214193007,3.7313814087849817,0.037110089515887755
unguided_diffusion,700,18,0.1831487283814778,2.940684742088177,0.14551791326916577
guided_diffusion,700,18,0.1408266171067268,2.961559544999583,0.10392759787192135
unguided_diffusion,700,19,0.37455145828508907,2.7939936310615905,0.10811888389316315
guided_diffusion,700,19,0.2982245169349596,2.762566321318745,0.08900172109571619
unguided_diffusion,750,0,0.09515752286651906,2.8636248096442833,0.46137560751023265
guided_diffusion,750,0,0.1381230683755903,2.9451631569239844,0.3154493932714157
unguided_diffusion,750,1,0.16851218010812366,3.768789583059742,0.05500554709388888
guided_diffusion,750,1,0.2525543018863099,3.695071156067572,0.09910866447663545
unguided_diffusion,750,2,0.0657667994085478,3.855518207626883,0.021268120701581402
guided_diffusion,750,2,0.08808335037441951,3.906796095190502,0.02809378023891379
unguided_diffusion,750,3,0.22667780273049223,3.5782298168757443,0.08418854551061687
guided_diffusion,750,3,0.03188755813824586,3.9292645764639347,0.008556414894892865
unguided_diffusion,750,4,0.02855959338314651,2.217510187578741,0.019424580902430762
guided_diffusion,750,4,0.0348318546080395,2.214357000444283,0.015665746661412204
unguided_diffusion,750,5,0.1889203813686732,3.710247659363354,0.058770919116621745
guided_diffusion,750,5,0.1355020326080348,3.7768099237319532,0.03878842567095647
unguided_diffusion,750,6,0.22738750483799008,3.6644895243825886,0.1071353134768231
guided_diffusion,750,6,0.20898470861348284,3.637248244138391,0.10384051180960178
unguided_diffusion,750,7,0.35316782142937053,4.231073372126681,0.09141383153128584
guided_diffusion,750,7,0.27489029648580593,4.058918289027663,0.07921527882044344
unguided_diffusion,750,8,0.25443411963497065,2.9684869553214646,0.4073432068739204
guided_diffusion,750,8,0.10451865769597642,2.914663190730273,0.21819371077731076
unguided_diffusion,750,9,0.010554545208430459,3.4374022864335037,0.003919478301408114
guided_diffusion,750,9,0.02971446536758675,3.4615970182719398,0.011030361177176174
unguided_diffusion,750,10,0.2895090190585144,3.3101946659112653,0.12321938168675976
guided_diffusion,750,10,0.19854091764367263,3.414700562166191,0.069143356104456
unguided_diffusion,750,11,0.22922947141908845,2.8409054597333383,0.120899301484655
guided_diffusion,750,11,0.1814980696942995,2.732873614815464,0.11296583287038564
unguided_diffusion,750,12,0.09979809682893888,3.238214105129329,0.03145512362480324
guided_diffusion,750,12,0.09967173664721474,3.243754892131775,0.03135201879288799
unguided_diffusion,750,13,0.0728118655217197,3.3016424040517887,0.033349831096682804
guided_diffusion,750,13,0.035378952319909465,3.38007467997277,0.01481377139308594
unguided_diffusion,750,14,0.18299948350334327,4.118317680752777,0.04364985646605515
guided_diffusion,750,14,0.12572992247037718,4.076661715929686,0.030418717394504552
unguided_diffusion,750,15,0.4911770715342237,2.7125593357629625,0.1854410506215817
guided_diffusion,750,15,0.3284398680249068,2.439029402838313,0.1867088191824353
unguided_diffusion,750,16,0.20581947592819602,3.3172334863404704,0.07978171271570915
guided_diffusion,750,16,0.0930257198962043,3.4444413287856546,0.0297077319660746
unguided_diffusion,750,17,0.06832337593067953,3.9224974013348857,0.01706906374076523
guided_diffusion,750,17,0.1638415484827405,3.980798112698265,0.04010193976211875
unguided_diffusion,750,18,0.20652350722951252,3.1340331273244213,0.165597829622155
guided_diffusion,750,18,0.1608192830992258,3.1539474243363284,0.11937003455689697
unguided_diffusion,750,19,0.42679574859594344,2.9357454690512435,0.11583480617102215
guided_diffusion,750,19,0.340765327471769,2.9029314556132033,0.09543048519315007
unguided_diffusion,800,0,0.11219791514240336,3.0285412831610086,0.5411398677396909
guided_diffusion,800,0,0.16085499801604183,3.113858176121545,0.36531740903703597
unguided_diffusion,800,1,0.18818016318392491,4.026484954713701,0.05686128850144715
guided_diffusion,800,1,0.28287319165635155,3.948161285317777,0.10267600041147375
unguided_diffusion,800,2,0.07572490275749105,4.097919690060784,0.022795189446452997
guided_diffusion,800,2,0.10118890648090194,4.156194635006948,0.029984631757032
unguided_diffusion,800,3,0.25674997032642904,3.704941749621316,0.09566568460896528
guided_diffusion,800,3,0.0318197563552243,4.079981023748431,0.008339390786294169
unguided_diffusion,800,4,0.0316434457662196,2.3523852300740047,0.020042443449808118
guided_diffusion,800,4,0.03905573845279525,2.348745013380956,0.016448169399278546
unguided_diffusion,800,5,0.2181549509009899,3.9154701762859516,0.06597710615464451
guided_diffusion,800,5,0.1564327893628691,3.992537765209454,0.04306851848258073
unguided_diffusion,800,6,0.26208752064594193,3.9704950459524504,0.10661673825280356
guided_diffusion,800,6,0.2413140073959135,3.940133717550104,0.10329583808197688
unguided_diffusion,800,7,0.3930850948306443,4.523395336091857,0.09418907018967344
guided_diffusion,800,7,0.306609666217864,4.330469188109148,0.08208691735357326
unguided_diffusion,800,8,0.2927788902335909,3.1696004468498256,0.4579163302219585
guided_diffusion,800,8,0.12426820239216603,3.1416506536503817,0.2078143042653375
unguided_diffusion,800,9,0.013087908086220026,3.6620833682192875,0.004634785710141789
guided_diffusion,800,9,0.035625127353751715,3.6891053980845037,0.012346301853009485
unguided_diffusion,800,10,0.3249706363307531,3.4897581254033234,0.1387790824707321
guided_diffusion,800,10,0.22353236199307505,3.6067505373864592,0.07673825490748772
unguided_diffusion,800,11,0.26640341791411853,3.040466651892444,0.1263434762319992
guided_diffusion,800,11,0.21329827505409946,2.9234639858564706,0.11973208437307387
unguided_diffusion,800,12,0.11629451183164656,3.425719217709471,0.03481290993095872
guided_diffusion,800,12,0.11690020576235098,3.4329725684431867,0.034907840288457385
unguided_diffusion,800,13,0.08361065328424873,3.5017284572858123,0.03876433827811035
guided_diffusion,800,13,0.04183851863380076,3.5894874282771916,0.01775262282924019
unguided_diffusion,800,14,0.20513564090620887,4.332368705884563,0.04675880163468762
guided_diffusion,800,14,0.14113666418595702,4.282529228255673,0.03286248381775302
unguided_diffusion,800,15,0.5406101592202215,2.9307662412546214,0.18471804422457935
guided_diffusion,800,15,0.36247763958953927,2.6398385401191025,0.1880818571256703
unguided_diffusion,800,16,0.23470646996985114,3.5005392833850397,0.08634551180450807
guided_diffusion,800,16,0.106654198973523,3.6395201649528146,0.03198211975859675
unguided_diffusion,800,17,0.0722926747467705,4.155818692612351,0.017006251689576996
guided_diffusion,800,17,0.1876476592107638,4.224788495786027,0.04331149290708192
unguided_diffusion,800,18,0.23138888833551222,3.327301525729738,0.1869500959396976
guided_diffusion,800,18,0.1818330122690283,3.3460648147722227,0.1356310803511627
unguided_diffusion,800,19,0.48214456549282597,3.059763765537473,0.12446605554864539
guided_diffusion,800,19,0.3861494951486983,3.0254684024216485,0.10278012471968863
unguided_diffusion,850,0,0.13006743682551672,3.186896764563107,0.6273440255646017
guided_diffusion,850,0,0.18506375744829595,3.2767608682949927,0.4190826214799846
unguided_diffusion,850,1,0.2107133618960614,4.2787299527171285,0.059288665551779356
