combo,system,policy,length,num_samples,seed,sample_idx,ung_nmse_q,gui_nmse_q,d_nmse_q,ung_nmse_p,gui_nmse_p,d_nmse_p,ung_hamres,gui_hamres,d_hamres
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,41,16.27968298177846,7.787210560995603,-8.492472420782857,0.17735597724820026,0.014638912536875192,-0.16271706471132508,0.2563951909542084,0.10688842087984085,-0.14950677007436752
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,42,4.2302305624101555,2.611048856573175,-1.6191817058369806,142.07139819150757,21.90389796752245,-120.16750022398512,0.48953384160995483,0.06472023576498032,-0.4248136058449745
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,43,23.261530527354086,2804.671768307559,2781.410237780205,47.17033356035262,9.29247801414535,-37.877855546207265,0.0888274535536766,0.054400090128183365,-0.03442736342549324
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,44,2457.318684046883,14.381906864021664,-2442.936777182861,0.13470949361970577,0.16145481718042942,0.02674532356072365,0.05186375230550766,0.02557174488902092,-0.02629200741648674
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,45,6.091774752359522,5.01643312175474,-1.0753416306047825,2.2123325641505476,0.052436331649126124,-2.1598962325014215,0.4011267423629761,0.008206725120544434,-0.39292001724243164
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,46,3.226129203841486,1.9593743797346839,-1.2667548241068023,0.8245770331482326,0.1104987691639024,-0.7140782639843302,0.036995213478803635,0.011931022629141808,-0.025064190849661827
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,47,510.0787632829283,28.290232567776204,-481.7885307151521,0.3012011184294257,0.0498266484525629,-0.2513744699768628,0.30480989813804626,0.0715402364730835,-0.23326966166496277
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,48,2.5091375532809628,1.6285196129386597,-0.8806179403423031,0.024170978521747908,0.0024329614150704532,-0.021738017106677453,0.26106131076812744,0.021038850769400597,-0.24002245999872684
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,49,260.3019722287578,3.2898741587194293,-257.01209807003835,1.0608253631136288,0.07682921569218483,-0.983996147421444,0.4547384977340698,0.0160929374396801,-0.4386455602943897
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,50,3.0799946256843476,1.7929735927126114,-1.2870210329717362,5.990168787500052,1.1459365839477558,-4.844232203552297,0.4385145902633667,0.16820628941059113,-0.2703083008527756
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,51,4.554290530858482,3.6648972672456774,-0.8893932636128041,1.041214067158412,0.2567176783938182,-0.7844963887645938,0.19643668830394745,0.014484962448477745,-0.1819517258554697
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,52,8.215766907791586,2.329771070347203,-5.8859958374443835,0.702964399346336,0.13670792787657773,-0.5662564714697583,0.40201443433761597,0.020184000954031944,-0.381830433383584
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,53,15.727099997183833,32.166048067469085,16.43894807028525,23.5639639746921,6.695343413542883,-16.868620561149218,0.09952223300933838,0.04549773782491684,-0.05402449518442154
3dof_sinusoidal_L50_N100_seed10,3dof,sinusoidal,50,100,10,54,2.3731445039511443,0.04318250062654036,-2.329962003324604,0.502065689280012,0.07962041137925101,-0.42244527790076103,0.4289649724960327,0.05434739589691162,-0.3746175765991211
