combo,system,policy,length,num_samples,seed,sample_idx,ung_nmse_q,gui_nmse_q,d_nmse_q,ung_nmse_p,gui_nmse_p,d_nmse_p,ung_hamres,gui_hamres,d_hamres
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,92,0.23137445978585153,0.012118052669385192,-0.21925640711646632,4.1300803668963635,0.5924185237869224,-3.537661843109441,4.220685958862305,0.07661104202270508,-4.1440749168396
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,93,0.27667737719448415,0.019129833299973066,-0.25754754389451107,145.7635882673235,2.776332784625559,-142.98725548269795,1.2530195713043213,0.012905597686767578,-1.2401139736175537
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,94,0.016788041725841345,0.0066202612387164465,-0.010167780487124899,23.857196199242136,0.26671857455627246,-23.590477624685864,1.2036864757537842,0.10134768486022949,-1.1023387908935547
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,95,0.3423806070198658,0.0016565966736020294,-0.34072401034626376,140.19329721783362,1.5420288064113619,-138.65126841142225,12.215147018432617,0.04508495330810547,-12.170062065124512
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,96,1.5410751008461516,0.017771035014978905,-1.5233040658311727,179.18229867479167,3.923678774403788,-175.25861990038788,23.74347496032715,0.128162682056427,-23.61531227827072
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,97,3315.6046094311196,28.257527138283578,-3287.347082292836,306.8881526577535,5.55945273519644,-301.32869992255706,11.518025398254395,0.36766237020492554,-11.150363028049469
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,98,0.11986372053442264,0.003448980650778766,-0.11641473988364387,94.38164226581443,0.5919071446317691,-93.78973512118266,11.045500755310059,0.04722195863723755,-10.998278796672821
2dof_sinusoidal_L50_N100_seed10,2dof,sinusoidal,50,100,10,99,0.04357854553457732,0.01839814580505523,-0.025180399729522095,3.4622701448339064,6.659308953592339,3.1970388087584323,2.0896291732788086,0.21917349100112915,-1.8704556822776794
2dof_sinusoidal_L100_N100_seed10,2dof,sinusoidal,100,100,10,0,0.02084450562872245,0.004485371911944156,-0.016359133716778294,0.3394272193795168,0.4813713309956307,0.14194411161611387,1.4039452075958252,0.06527286767959595,-1.3386723399162292
2dof_sinusoidal_L100_N100_seed10,2dof,sinusoidal,100,100,10,1,0.005692081867431373,0.000556316648803805,-0.005135765218627568,1.5821635992366803,0.6475615487837205,-0.9346020504529597,1.8789982795715332,0.02453148365020752,-1.8544667959213257
2dof_sinusoidal_L100_N100_seed10,2dof,sinusoidal,100,100,10,2,0.014978572540384621,0.002204428032122347,-0.012774144508262274,0.8516102095586542,0.12257228421876594,-0.7290379253398882,0.4615926146507263,0.028275251388549805,-0.4333173632621765
2dof_sinusoidal_L100_N100_seed10,2dof,sinusoidal,100,100,10,3,0.03835611442469787,0.0067195214609835794,-0.031636592963714294,15.797173456734656,2.03871320129079,-13.758460255443866,3.6157917976379395,0.0346260666847229,-3.5811657309532166
2dof_sinusoidal_L100_N100_seed10,2dof,sinusoidal,100,100,10,4,0.004135945154906856,0.004279187947429177,0.00014324279252232123,1.305955139979883,2.1784087394120757,0.8724535994321927,0.5387922525405884,0.15538322925567627,-0.3834090232849121
2dof_sinusoidal_L100_N100_seed10,2dof,sinusoidal,100,100,10,5,0.023548943455328805,0.012453124535636803,-0.011095818919692002,1.8096565213212041,0.19518777190403278,-1.6144687494171714,1.5565688610076904,0.03325772285461426,-1.5233111381530762
