combo,system,policy,length,seed,sample_idx,ung_nrmse_q,gui_nrmse_q,d_nrmse_q,ung_nrmse_p,gui_nrmse_p,d_nrmse_p
3dof_gp_L100_N100_seed10,3dof,gp,100,10,53,0.7020477745565782,1.5629398645122332,0.860892089955655,0.08910276294848789,0.023004422129903123,-0.06609834081858476
3dof_gp_L100_N100_seed10,3dof,gp,100,10,54,0.29042312777919815,0.5598499409278772,0.26942681314867906,0.08568482775330553,0.011431607750099356,-0.07425322000320618
3dof_gp_L100_N100_seed10,3dof,gp,100,10,55,0.48689397269339496,0.9037557750365153,0.4168618023431203,0.017702669865236595,0.00959514394948591,-0.008107525915750684
3dof_gp_L100_N100_seed10,3dof,gp,100,10,56,0.2806788710700316,0.2776030383197997,-0.003075832750231877,0.14032826387803635,0.03665879252401789,-0.10366947135401847
3dof_gp_L100_N100_seed10,3dof,gp,100,10,57,0.535315981544839,0.23890802626811414,-0.2964079552767248,0.04804440524147711,0.011168710608224284,-0.036875694633252826
3dof_gp_L100_N100_seed10,3dof,gp,100,10,58,1.9996554673386333,0.07672285836925613,-1.9229326089693772,0.17759599375587584,0.019633933459758512,-0.15796206029611734
3dof_gp_L100_N100_seed10,3dof,gp,100,10,59,0.46181007020245773,0.23739742243017992,-0.22441264777227782,0.25219364524894505,0.0420495466982983,-0.21014409855064675
3dof_gp_L100_N100_seed10,3dof,gp,100,10,60,0.14909752556241931,0.21316301195370213,0.06406548639128282,0.019069249682695757,0.020020040178853487,0.0009507904961577295
3dof_gp_L100_N100_seed10,3dof,gp,100,10,61,1.084344206750129,0.6193597615610139,-0.4649844451891151,0.042701057178423096,0.008641610252262951,-0.03405944692616014
3dof_gp_L100_N100_seed10,3dof,gp,100,10,62,1.9179629747764408,0.5988945857582643,-1.3190683890181765,0.25681422203428655,0.015422122198122066,-0.2413920998361645
3dof_gp_L100_N100_seed10,3dof,gp,100,10,63,1.3106058491018624,0.09360271021694662,-1.2170031388849158,0.02303210540418149,0.012824796793218102,-0.01020730861096339
