combo,system,policy,length,num_samples,seed,ung_nrmse_range_q_mean,ung_nrmse_range_q_std,ung_nrmse_range_q_p25,ung_nrmse_range_q_median,ung_nrmse_range_q_p75,ung_nrmse_range_q_p99,gui_nrmse_range_q_mean,gui_nrmse_range_q_std,gui_nrmse_range_q_p25,gui_nrmse_range_q_median,gui_nrmse_range_q_p75,gui_nrmse_range_q_p99,d_nrmse_range_q_mean,d_nrmse_range_q_std,d_nrmse_range_q_p25,d_nrmse_range_q_median,d_nrmse_range_q_p75,d_nrmse_range_q_p99,ung_nrmse_range_p_mean,ung_nrmse_range_p_std,ung_nrmse_range_p_p25,ung_nrmse_range_p_median,ung_nrmse_range_p_p75,ung_nrmse_range_p_p99,gui_nrmse_range_p_mean,gui_nrmse_range_p_std,gui_nrmse_range_p_p25,gui_nrmse_range_p_median,gui_nrmse_range_p_p75,gui_nrmse_range_p_p99,d_nrmse_range_p_mean,d_nrmse_range_p_std,d_nrmse_range_p_p25,d_nrmse_range_p_median,d_nrmse_range_p_p75,d_nrmse_range_p_p99
3dof_sinusoidal_L950_N100_seed10,3dof,sinusoidal,950,100,10,0.2817023511349267,0.27557109938816937,0.094220104193389,0.17876582666525043,0.4276897606847395,1.1037284627592843,0.22748816475314843,0.20406490183711481,0.08366022130116543,0.156913733986871,0.32035662347480826,0.9178462789215598,-0.054214186381778225,0.2007511189095575,-0.06221004061582914,-0.027444284662935282,0.009604401812320461,0.3217235627032695,0.11849659923902678,0.12717436612872748,0.04067338785653411,0.08421955842373144,0.15342294612526897,0.513413838146392,0.0874517420417272,0.0820760786646553,0.03372548280111858,0.06146744880139997,0.11266096284021347,0.3339122316428187,-0.031044857197299592,0.08950139047988484,-0.02904563213844058,-0.011553930749375801,0.0009810713440645477,0.10363787586708181
3dof_sinusoidal_L1000_N100_seed10,3dof,sinusoidal,1000,100,10,0.3255753585197007,0.22744359856143298,0.14964837241816167,0.2911785767264515,0.43642636165204474,1.1106849387302293,0.2644034076947974,0.21354371376212417,0.11380214286587333,0.2141075381357422,0.3668079604954988,0.9303248515786039,-0.061171950824903315,0.15849168583410578,-0.08886799376891823,-0.02103344188727177,0.0059851443112231804,0.2754874959048979,0.15119829844306498,0.1464700697691758,0.05322861107301922,0.12921530365521083,0.2137275776028634,0.7759875638334933,0.11988370386087963,0.0928554773906094,0.03920624335293871,0.1024511514011554,0.1929479417515956,0.3293510986684085,-0.03131459458218536,0.08904785102858682,-0.03535986251412632,-0.013620889178850076,-0.0003466656274909981,0.051149855612133234
3dof_spline_L50_N100_seed10,3dof,spline,50,100,10,0.9654854937565379,0.7713938723787073,0.5437946294929994,0.7030735253057292,1.1114129803369408,3.213377960929626,0.6405850186494269,0.45130006702829895,0.3387376009678028,0.5324493592912671,0.7953956483874665,1.882571647090941,-0.3249004751071112,0.7183294241676761,-0.5326021523983153,-0.22275572819366785,-0.04665791063055855,1.12079408255425,0.5020895033832432,0.859286488617964,0.14909810417431435,0.20850004584162318,0.3931847500882794,5.098963534103551,0.26012211636918736,0.6408458032966377,0.05521980256937868,0.09560187231102116,0.17303830056714173,3.6403221838822035,-0.24196738701405585,0.5695468983870788,-0.1998390911756985,-0.1108411808906816,-0.07476503537668686,0.025666487963393877
3dof_spline_L100_N100_seed10,3dof,spline,100,100,10,0.6846738638039431,0.6171626014675791,0.2937511537609355,0.4622910734698215,0.8390137193192447,3.2108197196378283,0.4559943457912164,0.46328921549203644,0.14623565394186522,0.27926203030142055,0.5823061083241133,2.1210511836212205,-0.22867951801272685,0.6801017852768012,-0.3483490535949847,-0.16000520679768182,-0.015301459367798344,1.3691474934560284,0.13702191258281365,0.3468256389924555,0.03756467357041646,0.057913476657824065,0.11677463047085292,0.9072181417455037,0.030302241089266397,0.03236557702845399,0.012589359168147254,0.0197579943418429,0.030472422642520668,0.15787036981051158,-0.10671967149354725,0.32865594332798437,-0.08771868838593246,-0.039683302658983746,-0.022222822472922225,0.00824774204855007
3dof_spline_L150_N100_seed10,3dof,spline,150,100,10,0.6440970681893451,0.49377444204528875,0.29216797980792597,0.5158438032676135,0.830024361490375,2.1460215206389788,0.4680184765414325,0.4779455751714528,0.18432983959418042,0.2874132153518925,0.565239630127558,2.3366124196029596,-0.1760785916479124,0.5461379800296319,-0.43283235630658307,-0.12885589984100687,0.046019473272297065,1.4178542417407418,0.09662576950254782,0.17985226449946065,0.02692840047981938,0.04338376833038481,0.07906671657085385,1.0541583008771123,0.03683035062298742,0.08698418408023584,0.010155735966212734,0.015467963068501657,0.026124577883413175,0.29286262564177873,-0.05979541887956039,0.15278517985944434,-0.053454223731084535,-0.024893852145843123,-0.013199321906986933,0.011406207340610664
3dof_spline_L200_N100_seed10,3dof,spline,200,100,10,0.5475701434606866,0.5233401882146973,0.2324523016688099,0.3915437951447788,0.642026841421903,2.194843635437721,0.3510095924948466,0.34162448995049066,0.14311452035925068,0.23016717512337403,0.40864110299595346,1.5021220225064433,-0.19656055096584002,0.5259673433475964,-0.2766877679803519,-0.10251133808771452,0.009863427450658144,0.7270422216096677,0.11859545969029764,0.2869116586890146,0.02526699223693093,0.041177202549301725,0.06892271557567844,1.3580397788733154,0.02991038673577944,0.04295962520255068,0.008932337293859807,0.015584196127451573,0.027577210667862208,0.21673353181414712,-0.08868507295451822,0.2665386798293387,-0.04545131786957282,-0.02563868674748608,-0.009524652067048386,0.02054767012450164
3dof_spline_L250_N100_seed10,3dof,spline,250,100,10,0.41339377315116865,0.35702883383404044,0.13980273440948202,0.3322339822863092,0.5697594683051362,1.870440629407723,0.36197187535984116,0.3679253119962017,0.10890121136710117,0.23952173070187388,0.46699808294354395,1.7750641796977666,-0.051421897791327546,0.3680979587631647,-0.21813540219994784,-0.03701543794889669,0.09842426166613456,1.183443336673693,0.09071189866442238,0.42466931746931214,0.016867389366930982,0.02582205588702631,0.050012220580693136,0.425016911263685,0.0319308263990792,0.04073191641240977,0.009226578857450707,0.015622560923677264,0.03389776367345595,0.1609416419977371,-0.058781072265343154,0.4095767065694404,-0.022464639802886925,-0.008593575788951058,-0.002711423611973335,0.029682347799360846
3dof_spline_L300_N100_seed10,3dof,spline,300,100,10,0.5766638335494604,0.6722226608023372,0.17189956066568313,0.39232980821655206,0.7258849872964881,3.141266661303718,0.32042521083349124,0.40097471880124047,0.09773294975523372,0.24099424134176411,0.39143892803797387,1.5221476504089264,-0.256238622715969,0.7029281863883802,-0.29982761615023773,-0.07954654344376853,-0.0009500737377635543,0.8621641822337309,0.07000513264863135,0.09102371891714164,0.017796512624105282,0.03624963110611444,0.06959879710820269,0.3975181879338828,0.0314294429155243,0.033269438448819744,0.010955430990404337,0.019301135470294817,0.03831851472674344,0.15917217425650204,-0.03857568973310705,0.07822066536622438,-0.03899514726626004,-0.018351787635244966,-0.00535204757223859,0.04009550308366571
3dof_spline_L350_N100_seed10,3dof,spline,350,100,10,0.4040519965628329,0.2926255768402853,0.24117190885419437,0.341664953125528,0.49035078203256716,1.401010045554451,0.31872064314699056,0.5015381435425281,0.10869473936615684,0.23209556724732372,0.4066735684309551,1.3890661414176615,-0.08533135341584236,0.4969780323337776,-0.236327326817594,-0.07964207823134932,0.009096773600965363,0.7461123544149909,0.06960882725753517,0.10051592798529987,0.021064969798979174,0.03697607084925131,0.07573875431724122,0.5207315847866874,0.038745923049100454,0.07049087299649935,0.010191203527044009,0.01931841336630121,0.03913993458680583,0.21674776261210946,-0.030862904208434704,0.08667765975324715,-0.0307635382509103,-0.017219721819278992,-0.003760320082029405,0.1186848583184234
3dof_spline_L400_N100_seed10,3dof,spline,400,100,10,0.37738634015404016,0.3106508581912853,0.14994311406989996,0.3084622195597863,0.4651067045256383,1.3772367327751553,0.21724042185425926,0.2729469265926326,0.07474322818269093,0.1492853049910825,0.2846781786481382,1.6767889945724161,-0.16014591829978095,0.3634151574568682,-0.2802604928424479,-0.09928928386980011,-0.014159683811843536,0.808779511588223,0.06645963177481043,0.08956930247625149,0.022041706972195096,0.04322472093204355,0.0653271507026923,0.44946020412621784,0.030847114938087953,0.0407580694398695,0.009060073455238949,0.019401668251164503,0.035690545820522994,0.17083764615444452,-0.03561251683672249,0.07505677799700408,-0.04372158930826766,-0.020948358752836863,-0.0067204395562867805,0.019629777070043854
3dof_spline_L450_N100_seed10,3dof,spline,450,100,10,0.41195534956156904,0.30499161979741124,0.17940387684511677,0.34423166502221336,0.5421896629626142,1.2023580923798494,0.3199721826135991,0.3365209101823953,0.07979292900160487,0.215544183101257,0.4133050469296108,1.4842906186223273,-0.09198316694796985,0.3330027939492622,-0.24951975738386326,-0.05342605728312515,0.046829254287860375,0.9935886595198928,0.07618214002371153,0.08304402607740877,0.0235788857308952,0.044092094831731155,0.09421555103475261,0.36306560745715977,0.04147193158909992,0.04352118899207469,0.01405691987978808,0.02659575711451271,0.04770542583502545,0.16272406492454067,-0.03471020843461161,0.06196159503413168,-0.03790383245940161,-0.015791892556476464,-0.0014851642724478217,0.04464754833825986
3dof_spline_L500_N100_seed10,3dof,spline,500,100,10,0.40888457861355115,0.46713002800244585,0.15024699771435138,0.25823874192828644,0.4940003673934677,1.8141015021444367,0.29186982760227326,0.35081473357199966,0.09685517157011085,0.1710780212105898,0.3555170217905986,1.7143921917302638,-0.11701475101127783,0.46757916809741784,-0.1510318450353186,-0.06372547521616408,0.0024178173326479743,1.2301950617925577,0.11338759583657204,0.20883844695287757,0.031056730251606112,0.04833723094324138,0.08666830364283276,0.8824176068713733,0.06270904829894987,0.10530119600070145,0.018264381641959232,0.03076030838062964,0.05676181789733784,0.6089140682824145,-0.05067854753762215,0.18309353343945722,-0.036473038184063056,-0.011664549602817344,-0.0013362906706321743,0.11799225938812431
3dof_spline_L550_N100_seed10,3dof,spline,550,100,10,0.3292606498893458,0.3307934624889234,0.11961054166449142,0.2634926309197098,0.38422813419093493,1.6902967177616741,0.26408922716774236,0.3308009874320788,0.08985917259929252,0.17137138466601948,0.3161514772253834,1.754560298166731,-0.06517142272160345,0.37045745359149673,-0.13348080039409418,-0.043475074803603644,0.03066585878843047,1.1062600866153263,0.09086108680990738,0.09631865528898034,0.03192107312095931,0.05437748582293174,0.10217552206006955,0.4655992888784651,0.07268936890089042,0.09248219930139728,0.022068977690798706,0.039643717018218276,0.07380104778234606,0.4062549411502318,-0.01817171790901696,0.08167814738728836,-0.036564523111370886,-0.013166850615023026,0.005206966033942979,0.21623302300749345
3dof_spline_L600_N100_seed10,3dof,spline,600,100,10,0.3613628761560107,0.32524124858083187,0.13510584836960232,0.2625730258112036,0.5387698195454398,1.7355216753704767,0.2615020650732889,0.24826640639301728,0.10142036553754914,0.18530461275728882,0.3472203770570066,1.294651509264871,-0.09986081108272193,0.23903123170362106,-0.1568674603801761,-0.04246694273397074,0.004258011766359052,0.25228924246847007,0.10407965368778153,0.1518020553489244,0.02847867025243017,0.051467376740795774,0.10508288316338896,0.7710100944773859,0.0585062124681173,0.072260245644645,0.018988913824173184,0.03286202257934829,0.060411282565842085,0.3435811815591982,-0.04557344121966425,0.11873939498224537,-0.03814677744677065,-0.012518703766111763,-0.0024212139946811796,0.0832012907584169
3dof_spline_L650_N100_seed10,3dof,spline,650,100,10,0.3239114984464409,0.343749104610101,0.1071703602633087,0.20672528988104677,0.4004736985128933,1.743941373707879,0.22165636929885657,0.2664429428105419,0.0629451182256853,0.14646880439879045,0.23489499171012337,1.4391695344006235,-0.10225512914758438,0.3198036061488068,-0.13150071126655968,-0.03743414789093894,0.020315656111002743,0.3829913282342729,0.0893246783205761,0.11482188425439645,0.025528659821470748,0.04817790608845679,0.10325122495602371,0.600736565717207,0.06393946526742317,0.08592468064845189,0.01910352703285549,0.03211621853831627,0.07266219694286975,0.41573126571865376,-0.025385213053152937,0.09038700743896828,-0.03686260483768282,-0.008356637981555903,0.0028364002070001403,0.2568099319495729
3dof_spline_L700_N100_seed10,3dof,spline,700,100,10,0.36929571775516074,0.3616790808622089,0.13294240569775512,0.24589184716353502,0.470191963117661,1.6918267372584106,0.2702452770664373,0.33563951334116887,0.0900994573781,0.1687162998624676,0.3033318474653719,1.1914496523681422,-0.09905044068872351,0.33298119031964546,-0.13204968869718706,-0.028451503077594344,0.017917452997452284,0.6350937557427964,0.13560809343265873,0.15120406535187528,0.03699456661703042,0.06965415333145794,0.17311163618886968,0.5951420988370084,0.09448282852310771,0.17589838636677274,0.027618917913564262,0.04626057739848333,0.08849807768335873,0.7281334220976374,-0.04112526490955104,0.18620185142840381,-0.04601705646632275,-0.011346485222504574,0.005572312988171213,0.47453168702150283
3dof_spline_L750_N100_seed10,3dof,spline,750,100,10,0.3127194288247754,0.32866468501274976,0.1070576953192115,0.21543979657000464,0.3910419529219815,1.5831056654203406,0.2786685921287347,0.29361248417577496,0.09301079801477118,0.18252514428997552,0.34032959137557045,1.3074232747822527,-0.034050836696040754,0.16315691604126203,-0.07914167655463619,-0.0033727561932938195,0.03652014935516142,0.26377465500102276,0.11669172212509858,0.15658746118795117,0.031117923831042504,0.07134423777788443,0.1356059967068327,0.634228204464732,0.08857447677625434,0.11535392199459524,0.03059091742977588,0.05634648179524225,0.08946246640843558,0.4210946712914628,-0.02811724534884425,0.1356000967342351,-0.043244998748857705,-0.005862601227855957,0.00751052016968449,0.34823158903830276
3dof_spline_L800_N100_seed10,3dof,spline,800,100,10,0.3070296295261783,0.28531487490262036,0.11592129201975607,0.22996381256606102,0.3811497609074606,1.34305582608357,0.2679814354008443,0.2711604098076216,0.09530456353945171,0.18614092295438556,0.34171256449095644,1.2821311279546546,-0.03904819412533393,0.14093071108019428,-0.06975170954675972,-0.017256109520166457,0.017296116235741503,0.2692010257592707,0.11810621608691621,0.1374110770578493,0.033082063111815045,0.0671834752611311,0.1715850785360884,0.5636066304463964,0.09575238460593093,0.10013719476979846,0.026828087265688035,0.05394186535873319,0.12146774618925776,0.40527719466846746,-0.022353831480985274,0.07660826237207145,-0.029470762874632947,-0.01124466779910355,0.004458023560602387,0.0718816915168582
3dof_spline_L850_N100_seed10,3dof,spline,850,100,10,0.2962080589418155,0.2636392007565761,0.09491613809443777,0.20417121688144696,0.4487140875396489,1.189752299522944,0.27069106999573517,0.22420624008399545,0.11472467331758446,0.19254124328667643,0.41697057161086076,0.9702618293407445,-0.025516988946080326,0.1356844222936995,-0.06802889028413298,-0.011229837753010508,0.029686880898298115,0.337464877126123,0.11715877930884455,0.15324696990397263,0.036180873358122936,0.0748330262884849,0.16440765021601994,0.9577764247067277,0.1076412471125554,0.15552263102640762,0.03401672974078706,0.06168635559863751,0.12150051721797668,0.8260020218558324,-0.009517532196289152,0.09925765742183959,-0.02137976618615328,-0.004316260942810915,0.009780208609194155,0.17239859070744504
3dof_spline_L900_N100_seed10,3dof,spline,900,100,10,0.3297086597827542,0.3106305529848068,0.10809045560156763,0.25522234581982883,0.4408802428309565,1.4824282429766171,0.2962038006449074,0.2730329440162286,0.11321135900004048,0.21034991814475698,0.40158762084254035,1.3432610377629892,-0.033504859137846794,0.20346922886029434,-0.0728376178612539,-0.017535149103163117,0.02212512251278636,0.5672635504361315,0.1195259438459126,0.11377998137942753,0.033756662976785506,0.07595380717303833,0.17337911672313364,0.5271309970375679,0.09525683761643407,0.08504397482524531,0.032426237774946395,0.06683325355258433,0.14000024480529785,0.33863698217204424,-0.024269106229478515,0.06459105263404886,-0.030751871225712022,-0.011819951975375758,0.004911217932381158,0.0893601941790416
3dof_spline_L950_N100_seed10,3dof,spline,950,100,10,0.3233067115753797,0.37115786383023064,0.10096785072506193,0.21593362318250747,0.4303813074666552,1.79445699752217,0.29450874224921764,0.37740790209557307,0.08147037816995117,0.18912647012130143,0.30677646876664677,1.639803996162846,-0.02879796932616212,0.23768928620623742,-0.05418300755382502,-0.024738467812950846,0.015611487834399477,1.0118270065423316,0.11413736931231058,0.10132947220428239,0.04242487591511504,0.08291391944480583,0.16034031334413162,0.47172204158736425,0.09690869016951824,0.09058448283986442,0.031120254532122357,0.07399428011008355,0.13461553581221397,0.3932924586223862,-0.01722867914279236,0.04968904543284214,-0.026379927366420607,-0.010112424934821652,0.006145821011380964,0.07302256545385441
3dof_spline_L1000_N100_seed10,3dof,spline,1000,100,10,0.3505005848746891,0.2627024575705125,0.13581763955288179,0.3056301597577438,0.4762653071681147,1.2065129721844237,0.2894292728933536,0.20928770975512165,0.1266029063599738,0.2535538471434122,0.4061561295869229,0.8782164932610192,-0.06107131198133545,0.15225593427531717,-0.08037593112196262,-0.015521350719159221,0.008027410362908147,0.13702678985004105,0.12919047568952682,0.09758514273842372,0.05171531058966276,0.09862054450490394,0.18088354444245397,0.3737788208999991,0.11235533330444226,0.09092801509710453,0.047868850965180836,0.09039761268677018,0.14858235301214712,0.4438846388382405,-0.01683514238508452,0.04882772274166929,-0.027824825250177997,-0.007188422650730147,0.0032505079839732966,0.08518878593670279
3dof_zero_L50_N100_seed10,3dof,zero,50,100,10,1.0312322573820303,0.7821528901503391,0.6108963952015858,0.7331429770613247,1.158951802800508,4.159118437327303,0.5831582219325588,0.4608492813647461,0.32108154869810035,0.4660971946825586,0.6730515464601685,2.389750410745148,-0.44807403544947144,0.7633877382388957,-0.6832238493574325,-0.3041201775841839,-0.06044747540680001,1.2970885181937006,0.34578010247944524,0.4455220110898245,0.1468075358969798,0.21819524854430888,0.3533586369503556,2.3431733255715557,0.2518336710301388,0.8218909662115823,0.06012412548947418,0.0930561953504192,0.15674886157285828,4.145005254988389,-0.09394643144930645,0.7515248798147409,-0.16394137351952118,-0.11664459641750113,-0.07403391644081204,1.192019496031148
3dof_zero_L100_N100_seed10,3dof,zero,100,100,10,0.7018207027229153,0.5426719935828112,0.3570419111564731,0.5509669423082897,0.8050508242273354,2.5496761356095736,0.5097504151463634,0.4905433520156887,0.18204339531497557,0.3184934540787159,0.5867994882566407,2.1407893422520066,-0.19207028757655173,0.6665907100325457,-0.4096612126644654,-0.1295394169717639,0.07293240382882506,1.4042503305099572,0.15404433260687583,0.34159881334407094,0.03788212544734705,0.06131002577369563,0.1386269829009713,1.9214957268228805,0.037974439461551095,0.08085096356269955,0.012218371498127632,0.01738228390880412,0.028464727587821273,0.4040190539179174,-0.11606989314532472,0.27367372679900903,-0.09821251683907266,-0.041191492830321724,-0.02112447694794105,0.0003269869406187954
3dof_zero_L150_N100_seed10,3dof,zero,150,100,10,0.6375088107773569,0.5314847791856379,0.31350688721714015,0.5049334204549695,0.7741242510044054,2.553517659598656,0.42831272853503777,0.3675101991832304,0.1556171187003287,0.3068198972641003,0.5556630556193235,1.5737538747320514,-0.209196082242319,0.6202074464367657,-0.30709898561946036,-0.10110927739273956,0.022729707141104075,0.962888523594191,0.11083548464895926,0.22109162743675204,0.02299662673295671,0.041856516274231696,0.07752327568291037,1.1638127194494072,0.025843520387951423,0.04606387602450814,0.009025608904284499,0.013710366254094598,0.019057432737617612,0.21997242895305022,-0.08499196426100789,0.18765121743315571,-0.06178724220654333,-0.02751587468303678,-0.013073689639848235,-0.00012580650539906012
3dof_zero_L200_N100_seed10,3dof,zero,200,100,10,0.6179529884106941,0.6248116467345922,0.23671703308703726,0.4489703786746438,0.691838757874836,2.703430030303554,0.39682059066805647,0.4255136080583649,0.12595021778985252,0.3007070378208543,0.5108040347257634,2.3534904900457,-0.22113239774263757,0.6528840191372866,-0.29936341268438077,-0.12431598136536723,0.02207977143661978,1.3827446282882576,0.10109963308911732,0.2827139878039544,0.02076532710291564,0.03566841378323327,0.058679313747249086,1.386203355297664,0.034530458758426794,0.10227423741782932,0.007384704737583693,0.011625091662570999,0.02235553441175394,0.3255292668417012,-0.06656917433069054,0.2664647590280168,-0.04089490999224965,-0.02143151725540792,-0.006953486135524073,0.030591799865629425
3dof_zero_L250_N100_seed10,3dof,zero,250,100,10,0.4632485462522631,0.4299216319168997,0.186284333298194,0.34765897589072187,0.5749912943526229,2.3809702730846376,0.4494119595422423,0.5706414896555397,0.12680291897909138,0.260962116629155,0.47729879171289136,3.1680009399285556,-0.013836586710020806,0.5730162638357161,-0.261414402829302,-0.05569914567082537,0.06940515221673672,2.929159168293108,0.07954822338797089,0.15688212415533026,0.01582173656080117,0.026765952804323305,0.05332296749198345,0.8573953630880944,0.04032177097668226,0.07924048948643306,0.006895801202291977,0.013004706127506007,0.030301525801343154,0.3886318173632109,-0.039226452411288616,0.12239129678673646,-0.030426453777803324,-0.01183817516770689,-0.005549063399479407,0.16299335289445774
3dof_zero_L300_N100_seed10,3dof,zero,300,100,10,0.6692700248845506,0.7966039559182448,0.1849430097851847,0.4578746266810665,0.8508808429325214,3.298976032301029,0.35951114495383557,0.34277275647726696,0.10872536948623712,0.24280699206012663,0.5103274302551576,1.5237217048211606,-0.30975887993071505,0.814519119306527,-0.43479314561284255,-0.1115054580628006,0.03019857156108404,0.986714070358508,0.10733848976283705,0.2226454054965532,0.02031980259423682,0.03622285043035846,0.08978109948459546,0.8937864263121127,0.030013282255921318,0.03733517864234719,0.010286100111250874,0.014296814891552111,0.031245621165310457,0.15510177909006945,-0.07732520750691574,0.20325024878683526,-0.06504958137434977,-0.020271488583603704,-0.006173077751125805,0.01603254650765993
3dof_zero_L350_N100_seed10,3dof,zero,350,100,10,0.5695918323863757,0.8628851409580602,0.22915909302563997,0.4299499452478356,0.5792938451476926,3.1641634740059037,0.39283323531374664,0.3559687075876567,0.18280754518737938,0.30587004823618924,0.4998429508762976,1.359974153584311,-0.1767585970726291,0.8177515863351307,-0.2161904778935254,-0.04920075405086965,0.03848499043549919,0.7747562913847522,0.07247262729114334,0.08635151479357055,0.02420775243444068,0.0450979387143865,0.0844501589311401,0.36176206293296975,0.03595999152590858,0.04570529927589413,0.013012360008181954,0.021069871354724587,0.04060113924560911,0.2576809278909542,-0.036512635765234766,0.06283580730663149,-0.04443949194869794,-0.019516946878224403,-0.004463763862801216,0.0167176289033907
3dof_zero_L400_N100_seed10,3dof,zero,400,100,10,0.6163542986262214,0.7210794490112266,0.19911731555140175,0.43595753881378885,0.7154322993568332,4.138128742033767,0.35551259260753104,0.4106448862907411,0.09310982196797894,0.20850905995355296,0.41248746987388024,1.8080905899701443,-0.2608417060186902,0.6578911870169122,-0.4473546486550627,-0.12078353111565063,0.005577511264593209,0.7843895838975439,0.08707654815680392,0.12433804899696052,0.022367660877275927,0.038990236192009975,0.0889186966953843,0.5314666108658089,0.03455570723982873,0.06050982846244769,0.01104872757418283,0.01902178494639136,0.033259125384668006,0.34027545113318985,-0.0525208409169752,0.11226576629048839,-0.04759201528616765,-0.018826938025154095,-0.004018619395965842,0.08105913765718643
3dof_zero_L450_N100_seed10,3dof,zero,450,100,10,0.4719781930582861,0.5002401466503402,0.17182058086213536,0.3790514978582419,0.623752454383254,1.569010065848674,0.34214593834046686,0.41530565589058743,0.0856408547053206,0.20807929610682996,0.42160726124838144,2.1499200013531903,-0.1298322547178192,0.5619925997174381,-0.2376695696730873,-0.07855442216153016,0.008544337934865084,1.2677340377068747,0.10674518372524945,0.15398145605555597,0.025229349073501793,0.04666835852624547,0.10106614696217389,0.6616167452237619,0.0638143150349459,0.2018171446015886,0.011459044042212414,0.021197224392794,0.045554646534200105,0.8866307558808708,-0.042930868690303534,0.19269805090093614,-0.04578023592202639,-0.020713041593524162,-0.006906268588592797,0.600692588517262
3dof_zero_L500_N100_seed10,3dof,zero,500,100,10,0.4518770996901532,0.588771235902739,0.11862821644569156,0.2711646308717436,0.5608534948739909,3.333105242299349,0.3264443161446763,0.3778072575384453,0.08411587776719767,0.1852049880074486,0.44891543707080916,1.5740712877643315,-0.12543278354547702,0.5457495098276076,-0.15766744360357554,-0.04268257249742311,0.024203601511824744,0.9359506861533816,0.08841797250406647,0.14124935604846842,0.020061859565108614,0.046496479512005376,0.08653530996019893,0.8809748964323751,0.05822749380176042,0.10856511318576283,0.010286238097374775,0.025910607148721357,0.05171817313181728,0.6357298047279387,-0.030190478702306067,0.10269990016696459,-0.04014356840208674,-0.016463372159869344,-0.004057163423178987,0.06436854279253756
3dof_zero_L550_N100_seed10,3dof,zero,550,100,10,0.4493710712713974,0.5016515981603394,0.13593423265829102,0.3058168425706899,0.5679490916860104,2.0175763834448195,0.43995048086644645,0.9001073881073103,0.10003260711390172,0.18848748470877302,0.49857631434744604,3.5405990191855605,-0.009420590404950961,0.8390344230175875,-0.21138154016149285,-0.0517351457997052,0.060034217833758265,1.6367132509102151,0.08494041166304056,0.09164300905861023,0.024810401871700437,0.05237491263794655,0.10278635420175836,0.41971431802977505,0.051002224662679,0.07403119389223524,0.015009203333311674,0.03303354912958923,0.05605351203299227,0.2656717014831319,-0.03393818700036156,0.09380323455663192,-0.04818522488513583,-0.021606947946834758,-0.0005030700180100305,0.07560998966091569
3dof_zero_L600_N100_seed10,3dof,zero,600,100,10,0.3805009796448027,0.3412618487603929,0.13511266380435022,0.27205183639416686,0.5104147247975741,1.2161021908229934,0.3648118089266222,0.8494074295095279,0.08062692951225574,0.18576715559048396,0.35513081140257746,2.0849475865316753,-0.015689170718180573,0.8243458800282562,-0.17431766647377475,-0.06635540561088282,0.0076183674127226035,1.393513644844753,0.10306062056689265,0.14757317441896164,0.02827093909530193,0.05537862969932619,0.13071374802391078,0.5920727628136059,0.05278704297547043,0.05972787980153561,0.014302733918893692,0.029729246255261417,0.06593118991156417,0.30584621326729394,-0.050273577591422196,0.1231135521148473,-0.05296048116984221,-0.02048656131240983,-0.0038617611554741115,0.0885244184174555
3dof_zero_L650_N100_seed10,3dof,zero,650,100,10,0.39729052004977833,0.41618328482520284,0.1369159750108122,0.2767460136591102,0.5011583234158278,2.2476648582077536,0.2513812090698926,0.31073341355621553,0.05922130140792387,0.1451533866756295,0.3319672472361675,1.3856302210668474,-0.1459093109798858,0.4185211648422262,-0.19990814994323372,-0.08132570738347106,0.002510175668194708,0.7583680701245296,0.08885701960125467,0.10785200292088679,0.026830208620518336,0.05931609773739334,0.09860676851950541,0.5098510681610218,0.06703124908649265,0.16030177788080371,0.012712704401799335,0.027364247301110624,0.04695373615162568,0.8071775963114516,-0.021825770514762012,0.12811362957191091,-0.05564126336321876,-0.019948729728098368,-0.0020142348773122855,0.302190856418914
3dof_zero_L700_N100_seed10,3dof,zero,700,100,10,0.35343665658647294,0.3174698081865539,0.1222634058533421,0.22342499598043858,0.5352791577674568,1.3079090889205995,0.28395899195386975,0.3672441095501158,0.08166554618463204,0.16085361520930236,0.33411374774315794,1.695550490725481,-0.0694776646326032,0.3444551855647677,-0.191272418285178,-0.04628832654280121,0.020689552584083337,1.4932669069893514,0.13083225950484909,0.18724043500009221,0.02782080187268321,0.060453339378861215,0.1532821580585753,0.9135071006285511,0.08438473561241742,0.1690528470708285,0.016610196889510494,0.03495997270415933,0.07033694134204421,0.6716390288647075,-0.04644752389243166,0.17818024099593155,-0.04805595960462144,-0.013573150272870226,0.0024844226205683615,0.3635207944288338
3dof_zero_L750_N100_seed10,3dof,zero,750,100,10,0.3455824134226065,0.4732269882046947,0.09629307821253028,0.211443918854622,0.3683922776833484,2.058233654373615,0.21535204795108107,0.23750624350323815,0.08351205740387455,0.15177723924533792,0.2531982074076334,1.4766064566307602,-0.13023036547152544,0.4125409209628982,-0.14872303840115048,-0.05038532067533505,0.011461891676295735,0.4791761792674356,0.10051895663174233,0.1355168653622711,0.029668875519591673,0.06167832205036572,0.09589746369478344,0.6439788074040825,0.08074885133099233,0.2297129381069109,0.0243738461525976,0.04140602870131651,0.0719609225586308,0.3944498412132347,-0.019770105300749984,0.20171786590962068,-0.03968337273010652,-0.015436130053493332,0.0037137342906920934,0.2500207598340967
