model,candidate_id,policy,length,seed,med_ung_nrmse_q,med_gui_nrmse_q,med_ung_nrmse_p,med_gui_nrmse_p,ratio_q,ratio_p,prob_q,prob_p
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,100,10,0.422988088527784,0.27246206414401225,0.06314271213543843,0.029577137552641748,0.6441364935176314,0.4684172813039777,0.6666666666666666,0.8333333333333334
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,100,10,0.422988088527784,0.25782686996963156,0.06314271213543843,0.029051449391669135,0.6095369514233878,0.4600918840697722,0.6666666666666666,0.8333333333333334
dpf,mode=one_step|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,100,10,0.422988088527784,0.2640333776875362,0.06314271213543843,0.022954122002446696,0.6242099596858817,0.3635276538836514,0.75,0.9166666666666666
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,100,10,0.422988088527784,0.3634390761759414,0.06314271213543843,0.0639678662142211,0.8592182286761223,1.0130680810322614,0.6666666666666666,0.5
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,100,10,0.422988088527784,0.2584057834695952,0.06314271213543843,0.029749057145857787,0.61090557979772,0.4711399960465323,0.6666666666666666,0.8333333333333334
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,100,10,0.422988088527784,0.262647083609912,0.06314271213543843,0.03815713076812295,0.6209325764327286,0.6042998388519887,0.75,0.9166666666666666
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,100,10,0.422988088527784,0.2614742622262955,0.06314271213543843,0.03530463120988432,0.6181598709702686,0.5591244027364138,0.5833333333333334,0.75
dpf,mode=robust_hamres|steps=30|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,100,11,0.5841836410899408,0.5312629267180219,0.0667708903389915,0.0395545164863985,0.9094108245256884,0.592391628830809,0.5833333333333334,0.8333333333333334
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0,zero,100,11,0.5841836410899408,0.271209580559023,0.0667708903389915,0.013943999223723854,0.4642539802261728,0.20883350743012516,0.6666666666666666,1.0
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,100,11,0.5841836410899408,0.22094428180089642,0.0667708903389915,0.024029895740606592,0.3782103199409514,0.35988580680305987,0.5833333333333334,0.9166666666666666
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=1.0|ham_delta=1.0,zero,100,11,0.5841836410899408,0.49135891336716814,0.0667708903389915,0.03840967991864992,0.841103514042973,0.5752458852000694,0.6666666666666666,0.8333333333333334
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,100,11,0.5841836410899408,0.2713682208982773,0.0667708903389915,0.013946915513419363,0.46452553924990425,0.20887718349436069,0.6666666666666666,1.0
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,100,11,0.5841836410899408,0.22096014013815496,0.0667708903389915,0.024029190071011626,0.37823746609182435,0.3598752382814873,0.5833333333333334,0.9166666666666666
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,100,11,0.5841836410899408,0.27811560758429804,0.0667708903389915,0.023829543629623237,0.47607565159716514,0.3568852161270006,0.5833333333333334,0.9166666666666666
dpf,mode=one_step|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,100,11,0.5841836410899408,0.2327353453082035,0.0667708903389915,0.014514893380265688,0.39839415029489267,0.2173835530210023,0.8333333333333334,1.0
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,100,11,0.5841836410899408,0.5907050959626594,0.0667708903389915,0.05446270803086578,1.011163364418338,0.815665445740833,0.5833333333333334,0.5833333333333334
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,100,11,0.5841836410899408,0.3306295075362753,0.0667708903389915,0.023665865743079315,0.5659684460170832,0.35443388013742577,0.5833333333333334,0.9166666666666666
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,100,11,0.5841836410899408,0.405147402545208,0.0667708903389915,0.03677334717268518,0.6935274698711249,0.550739206651121,0.75,1.0
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,100,11,0.5841836410899408,0.19934278661742408,0.0667708903389915,0.03016023692761892,0.34123308596163393,0.4516973905020188,0.75,0.8333333333333334
dpf,mode=robust_hamres|steps=30|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,300,10,0.41576835111622235,0.25307068438560254,0.02758902512327535,0.02475970112344169,0.6086819347989768,0.8974474818449922,0.5833333333333334,0.75
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0,zero,300,10,0.41576835111622235,0.23312480607725491,0.02758902512327535,0.012441174906756667,0.5607083979609792,0.4509465213491987,0.75,0.8333333333333334
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,300,10,0.41576835111622235,0.23415299764885575,0.02758902512327535,0.01636318655542481,0.5631813893968122,0.5931049206091767,0.8333333333333334,0.75
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=1.0|ham_delta=1.0,zero,300,10,0.41576835111622235,0.26404335108317034,0.02758902512327535,0.02436848153423938,0.6350732333865419,0.8832672204021093,0.6666666666666666,0.75
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,300,10,0.41576835111622235,0.23313604414480354,0.02758902512327535,0.012424891743109567,0.5607354275978393,0.4503563169626956,0.75,0.8333333333333334
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,300,10,0.41576835111622235,0.23415411109388717,0.02758902512327535,0.0163657038727609,0.5631840674386315,0.5931961640411154,0.8333333333333334,0.75
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,300,10,0.41576835111622235,0.23113430350427927,0.02758902512327535,0.019462792151941057,0.555920870080053,0.7054541458052958,0.8333333333333334,0.75
dpf,mode=one_step|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,300,10,0.41576835111622235,0.22691668590909314,0.02758902512327535,0.01701393646870693,0.5457767174915671,0.6166921952727211,0.75,0.8333333333333334
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,300,10,0.41576835111622235,0.23860910265720298,0.02758902512327535,0.02971736387225868,0.5738991484479372,1.0771443985234463,0.6666666666666666,0.6666666666666666
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,300,10,0.41576835111622235,0.23014728111719107,0.02758902512327535,0.01932178983240163,0.5535468981689194,0.7003433338462145,0.8333333333333334,0.75
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,300,10,0.41576835111622235,0.2393593449475977,0.02758902512327535,0.023000748211579172,0.5757036203092045,0.8336919521007178,0.6666666666666666,0.9166666666666666
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,300,10,0.41576835111622235,0.18774138416713382,0.02758902512327535,0.019145327191770943,0.45155285067538314,0.6939472165552917,0.8333333333333334,0.75
dpf,mode=robust_hamres|steps=30|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,300,11,0.37217855299421965,0.26190519116645267,0.046586580038510045,0.030397805465158093,0.7037084460117194,0.6525013306413615,0.75,0.75
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0,zero,300,11,0.37217855299421965,0.1765185212973129,0.046586580038510045,0.016670704997293825,0.47428450639404374,0.35784350307563373,0.6666666666666666,0.9166666666666666
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,300,11,0.37217855299421965,0.19389112072295636,0.046586580038510045,0.023532235664130572,0.5209626378604565,0.505129066024551,0.6666666666666666,0.8333333333333334
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=1.0|ham_delta=1.0,zero,300,11,0.37217855299421965,0.2797621760852201,0.046586580038510045,0.029975447509738927,0.7516880643296099,0.6434352443334584,0.75,0.75
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,300,11,0.37217855299421965,0.17654773666569706,0.046586580038510045,0.016655320314812,0.47436300465287434,0.3575132645719894,0.6666666666666666,0.9166666666666666
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,300,11,0.37217855299421965,0.19388928404333244,0.046586580038510045,0.023531617060061117,0.5209577029183188,0.5051157874351173,0.6666666666666666,0.8333333333333334
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,300,11,0.37217855299421965,0.18414399880818633,0.046586580038510045,0.023082221253742388,0.4947732676338453,0.49546932259594595,0.75,0.8333333333333334
dpf,mode=one_step|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,300,11,0.37217855299421965,0.1551249250918156,0.046586580038510045,0.01838604518179498,0.41680242948933405,0.39466398191488733,0.6666666666666666,0.9166666666666666
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,300,11,0.37217855299421965,0.23273825825773592,0.046586580038510045,0.031824699139677746,0.6253403276070844,0.6831301871348009,0.75,0.75
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,300,11,0.37217855299421965,0.1765621440610435,0.046586580038510045,0.023026440911306456,0.47440171562971745,0.49427197472473877,0.6666666666666666,0.8333333333333334
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,300,11,0.37217855299421965,0.2505936163542843,0.046586580038510045,0.023844591530751316,0.6733155748450027,0.5118339124924081,0.5833333333333334,0.8333333333333334
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,300,11,0.37217855299421965,0.16953324433474326,0.046586580038510045,0.024355066342993958,0.4555158887335894,0.5227914631823422,0.6666666666666666,0.9166666666666666
dpf,mode=robust_hamres|steps=30|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,700,10,0.254164223407567,0.17103503664582648,0.1379032465671215,0.09596318905931495,0.6729312031125715,0.6958733129796686,0.5,0.5
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0,zero,700,10,0.254164223407567,0.18121388199417368,0.1379032465671215,0.04364133463499362,0.7129795042144337,0.3164634315824618,0.5833333333333334,0.6666666666666666
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,700,10,0.254164223407567,0.1540168022729063,0.1379032465671215,0.03267577058088873,0.6059735717639987,0.23694707263461337,0.6666666666666666,0.5833333333333334
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=1.0|ham_delta=1.0,zero,700,10,0.254164223407567,0.1862584420788072,0.1379032465671215,0.10521563858290545,0.732827144519593,0.762967088898041,0.5,0.5833333333333334
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,700,10,0.254164223407567,0.1812046215762133,0.1379032465671215,0.043634985532278805,0.7129430694328731,0.31641739131239666,0.5833333333333334,0.6666666666666666
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,700,10,0.254164223407567,0.1539889063699738,0.1379032465671215,0.03267215609131893,0.6058638163367458,0.23692086230483667,0.6666666666666666,0.5833333333333334
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,700,10,0.254164223407567,0.1561245029722459,0.1379032465671215,0.03196781732975659,0.6142662443954248,0.23181337731738558,0.5833333333333334,0.5
dpf,mode=one_step|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,700,10,0.254164223407567,0.17027395886496743,0.1379032465671215,0.03291052563874077,0.6699367699439087,0.23864938975691385,0.6666666666666666,0.75
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,700,10,0.254164223407567,0.1758505616722561,0.1379032465671215,0.08135969598631089,0.6918777132148516,0.5899766540065522,0.5833333333333334,0.3333333333333333
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,700,10,0.254164223407567,0.15673136319436592,0.1379032465671215,0.03223083734843356,0.6166539141232247,0.23372065669785286,0.5833333333333334,0.5
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,700,10,0.254164223407567,0.16923705597526678,0.1379032465671215,0.11122237591926767,0.6658571128001969,0.8065247098090075,0.5,0.5
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,700,10,0.254164223407567,0.16198039367813394,0.1379032465671215,0.04541006809234809,0.6373060358632341,0.32928933308503144,0.6666666666666666,0.5833333333333334
dpf,mode=robust_hamres|steps=30|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,700,11,0.15208870335084024,0.14003070435907838,0.09200054457552484,0.07438384475542309,0.9207173266251978,0.8085152658456288,0.75,0.5833333333333334
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0,zero,700,11,0.15208870335084024,0.08843983972274952,0.09200054457552484,0.05053371311467762,0.5815017011403886,0.5492762390465377,0.75,0.75
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,700,11,0.15208870335084024,0.10839554604145442,0.09200054457552484,0.05122772353296409,0.7127126713113342,0.5568197858971408,0.75,0.75
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=1.0|ham_delta=1.0,zero,700,11,0.15208870335084024,0.13464476123449465,0.09200054457552484,0.07241082015545483,0.8853041565085497,0.7870694732248191,0.6666666666666666,0.6666666666666666
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,700,11,0.15208870335084024,0.0884664089893952,0.09200054457552484,0.05054208822567628,0.5816763969991888,0.5493672723228873,0.75,0.75
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,700,11,0.15208870335084024,0.10838568061605945,0.09200054457552484,0.05122083601506481,0.7126478050512005,0.5567449220152902,0.75,0.75
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,700,11,0.15208870335084024,0.13889317904621382,0.09200054457552484,0.06083814223450877,0.9132379722234412,0.6612802404073346,0.8333333333333334,0.75
dpf,mode=one_step|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,700,11,0.15208870335084024,0.07241163454461529,0.09200054457552484,0.04446596260384633,0.47611448417424646,0.4833228195442197,0.6666666666666666,0.75
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,700,11,0.15208870335084024,0.15510080264225157,0.09200054457552484,0.06459599553380617,1.0198048850772499,0.7021262301418031,0.6666666666666666,0.5833333333333334
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,700,11,0.15208870335084024,0.1425672229881175,0.09200054457552484,0.061515896158781815,0.9373952163905398,0.6686470872819926,0.8333333333333334,0.75
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,700,11,0.15208870335084024,0.15403492321992307,0.09200054457552484,0.07149249626928447,1.0127966103083492,0.7770877509382028,0.9166666666666666,0.6666666666666666
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,700,11,0.15208870335084024,0.08840649785096283,0.09200054457552484,0.047482481470103116,0.5812824746557642,0.5161108740081851,0.75,0.6666666666666666
dpf,mode=robust_hamres|steps=30|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,1000,10,0.09384501682777813,0.09896843803358349,0.09881489097851345,0.06702327776950262,1.054594493975186,0.6782710288480339,0.6666666666666666,0.6666666666666666
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0,zero,1000,10,0.09384501682777813,0.10047197134420546,0.09881489097851345,0.07663334493862768,1.0706159446759858,0.7755242573236357,0.6666666666666666,0.5833333333333334
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,1000,10,0.09384501682777813,0.08978960991419371,0.09881489097851345,0.05627578375178849,0.95678612407277,0.5695071177483283,0.75,0.5
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=1.0|ham_delta=1.0,zero,1000,10,0.09384501682777813,0.08895261822807407,0.09881489097851345,0.05331911551778423,0.9478672521452849,0.539585835594132,0.6666666666666666,0.6666666666666666
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,1000,10,0.09384501682777813,0.10044379736123092,0.09881489097851345,0.0766445410121259,1.0703157264659315,0.7756375608286779,0.6666666666666666,0.5833333333333334
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,1000,10,0.09384501682777813,0.089838160357191,0.09881489097851345,0.05620630192961992,0.9573034711268644,0.5688039664167778,0.75,0.5
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,1000,10,0.09384501682777813,0.08383709857076822,0.09881489097851345,0.07106666233935177,0.8933569560184941,0.7191898066740232,0.75,0.75
dpf,mode=one_step|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,1000,10,0.09384501682777813,0.18586122303614863,0.09881489097851345,0.08815481407571087,1.9805124376208083,0.8921207441789261,0.5833333333333334,0.4166666666666667
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,1000,10,0.09384501682777813,0.1154370936303851,0.09881489097851345,0.06364144260483702,1.2300822945370895,0.6440470861691824,0.4166666666666667,0.5
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,1000,10,0.09384501682777813,0.08221897966622263,0.09881489097851345,0.07163365847076049,0.8761144964906203,0.7249277690984518,0.8333333333333334,0.75
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,1000,10,0.09384501682777813,0.0795905931948194,0.09881489097851345,0.08324003466885113,0.8481067603289147,0.8423835096569711,0.8333333333333334,0.75
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,1000,10,0.09384501682777813,0.14390162689177302,0.09881489097851345,0.07290489807147305,1.5333965697492222,0.7377926277055313,0.5,0.3333333333333333
dpf,mode=robust_hamres|steps=30|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,1000,11,0.32914108800194336,0.28824068847674816,0.20324861691541066,0.16307883218854494,0.8757359654685418,0.8023613378703391,0.6666666666666666,0.5
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0,zero,1000,11,0.32914108800194336,0.209162332505504,0.20324861691541066,0.08682805279637246,0.6354792523024929,0.4272011987786816,0.8333333333333334,0.6666666666666666
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,1000,11,0.32914108800194336,0.24635542457879261,0.20324861691541066,0.12016143690131098,0.7484797053880373,0.5912042046087849,0.8333333333333334,0.6666666666666666
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=1.0|ham_delta=1.0,zero,1000,11,0.32914108800194336,0.30453135225035466,0.20324861691541066,0.1660629266779941,0.9252304356743106,0.817043329486012,0.6666666666666666,0.4166666666666667
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,1000,11,0.32914108800194336,0.2092156402551903,0.20324861691541066,0.08684756489397677,0.6356412124819707,0.4272971999121724,0.8333333333333334,0.6666666666666666
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,1000,11,0.32914108800194336,0.2463938597726058,0.20324861691541066,0.12016888254712038,0.7485964796080123,0.5912408378017797,0.8333333333333334,0.6666666666666666
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,1000,11,0.32914108800194336,0.23981812050213874,0.20324861691541066,0.10904457172278481,0.7286179977041419,0.5365083087781488,0.75,0.5
dpf,mode=one_step|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,zero,1000,11,0.32914108800194336,0.1366855938528332,0.20324861691541066,0.0868247614200747,0.4152796440049021,0.4271850049351627,0.75,0.6666666666666666
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,zero,1000,11,0.32914108800194336,0.2978439007825532,0.20324861691541066,0.14081025294559216,0.9049125485688211,0.6927980868090998,0.6666666666666666,0.5833333333333334
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=0.5|ham_delta=2.0,zero,1000,11,0.32914108800194336,0.23964800546403672,0.20324861691541066,0.10786722510004404,0.7281011523624232,0.5307156660501996,0.75,0.5
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,1000,11,0.32914108800194336,0.28328479918022964,0.20324861691541066,0.15519940305689955,0.8606789292090966,0.7635938950644444,0.5833333333333334,0.4166666666666667
dpf,mode=robust_hamres|steps=50|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001|ham_sigma=0.5|ham_delta=2.0,zero,1000,11,0.32914108800194336,0.22774220895914687,0.20324861691541066,0.09483627893644794,0.6919288331385786,0.46660233351510344,0.75,0.5833333333333334
dpf,mode=robust_hamres|steps=30|after=10|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=1.0|ham_delta=2.0,spline,100,10,0.4208751146007917,0.29362922348294035,0.0568739487330525,0.04846080949270823,0.6976635426911696,0.8520739384593681,0.8333333333333334,0.5833333333333334
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0,spline,100,10,0.4208751146007917,0.34504678493051233,0.0568739487330525,0.01811319571108775,0.8198317575934514,0.3184796574632983,0.75,1.0
dpf,mode=robust_hamres|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.0|ham_sigma=0.5|ham_delta=2.0,spline,100,10,0.4208751146007917,0.2726863478731104,0.0568739487330525,0.030063351532254423,0.6479032340312132,0.5285961710406614,0.75,1.0
dpf,mode=robust_hamres|steps=50|after=15|before=20|alpha_q=0.005|alpha_p=0.005|trust=0.0|ham_sigma=1.0|ham_delta=1.0,spline,100,10,0.4208751146007917,0.32190821499167543,0.0568739487330525,0.04488426844977393,0.7648544754113383,0.7891885379797671,0.9166666666666666,0.8333333333333334
dpf,mode=one_step|steps=30|after=15|before=20|alpha_q=0.01|alpha_p=0.01|trust=0.001,spline,100,10,0.4208751146007917,0.3451061574246543,0.0568739487330525,0.018113086282591347,0.8199728267421899,0.3184777334102153,0.75,1.0
